kind,aWad,xLo,xHi,yHi,anchor,kappa,x,stableIn,amountIn,gross,xAfter,unspent
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,286428571428571428,1,794654598642877925,285428571428571427,1000000000000001,397327299321438968
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,286428571428571428,0,1,1,286428571428571429,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,286428571428571428,0,1712571428571431,1714741832517882,288141142857142859,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,286428571428571428,0,570857142857142864,570450641418899896,857285714285714292,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,286428571428571428,0,3425142857142857155,713620358553629717,1999000000000000000,1712571428571428583
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,500000000000000000,1,1,1,499999999999999999,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,500000000000000000,1,611010216506437,611009470585188,499388990529414812,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,500000000000000000,1,203670072168811612,203570805726149401,296429194273850599,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,500000000000000000,1,1222020433012869641,498999999999999999,1000000000000001,611010216506434826
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,500000000000000000,0,1,1,500000000000000001,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,500000000000000000,0,1499000000000003,1498995510460691,501499000000000003,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,500000000000000000,0,499666666666666673,488900819080955602,999666666666666673,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,500000000000000000,0,2998000000000000011,499937441368633859,1999000000000000000,1499000000000000011
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1777000000000000000,1,1,8974,1776999999999991026,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1777000000000000000,1,1110919753366112,683547070205906721,1093452929794093279,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1777000000000000000,1,370306584455369753,1147361064712147953,629638935287852047,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1777000000000000000,1,2221839506732218491,1775999999999999999,1000000000000001,1110919753366109251
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1777000000000000000,0,1,0,1777000000000000001,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1777000000000000000,0,222000000000003,37112191041,1777222000000000003,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1777000000000000000,0,74000000000000007,11162170688714,1851000000000000007,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1777000000000000000,0,444000000000000011,27904508959434,1999000000000000000,222000000000000011
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1999000000000000000,1,1,20516,1998999999999979484,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1999000000000000000,1,1110947657875071,903445659555164319,1095554340444835681,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1999000000000000000,1,370315885958356231,1369342450630996361,629657549369003639,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1999000000000000000,1,2221895315750137359,1997999999999999999,1000000000000001,1110947657875068685
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1999000000000000000,0,1,0,1999000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1999000000000000000,0,3,0,1999000000000000000,3
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1999000000000000000,0,7,0,1999000000000000000,7
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,79228162514264337593543950336,1000000000000000000,1999000000000000000,0,11,0,1999000000000000000,11
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,1,1,0,1000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,1,3,0,1000000000000000,3
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,1,7,0,1000000000000000,7
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,1,11,0,1000000000000000,11
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,0,1,0,1000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,0,63182307650167,2349272953156076272399341413824,2997999979440002,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,0,21060769216721413,24600861287882713186466007168784,666999999977187128,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,0,126364615300328449,35131249601147133632747622285612,1999000000000000000,63182307650164229
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,1,1,0,286428571428571428,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,1,12564592424192212780194689401,12548540088532,286031751748674480,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,1,4188197474730737593398229799527,4177263939411912,154331887066278933,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,1,25129184848384425560389378797133,9026043950023459,1000000000000001,12564592424192212780194689398572
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,0,1,0,286428571428571428,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,0,54156263700143,54224897198253409547866652788,288141142835002461,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,0,18052087900046927,18039233195830455275301094959981,857285714284230553,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,0,108312527400281531,22566657176954920852552932887051,1999000000000000000,54156263700140771
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,1,1,0,500000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,1,19321839577929435538205857124,19321815989828,499388990529414815,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,1,6440613192643145179401952373992,6437474112102794,296429194273850607,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,1,38643679155858871076411714243921,15779765524240212,1000000000000001,19321839577929435538205857121965
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,0,1,0,500000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,0,47402542125927,47402400028302042126209173454,501498999996017933,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,0,15800847375308009,15460401382022708164994039719310,999666666656926786,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,500000000000000000,0,94805084251848025,15809410023217698094541765163657,1999000000000000000,47402542125924018
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,1,1,0,1777000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,1,35130367183094129767477394422,21615656297856849,1093452929794093500,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,1,11710122394364709922492464806421,36282742630862316,629638935287852054,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,1,70260734366188259534954788838497,56162051244590416,1000000000000001,35130367183094129767477394419253
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,0,1,0,1777000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,0,7020256405576,1173590458689320665954936,1777221999987174630,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,0,2340085468524608,352978830007724767721234290,1850999999983410669,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1777000000000000000,0,14040512811147617,882418053003865270227866369,1999000000000000000,7020256405573814
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,1,1,0,1999000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,1,35131249601147133632747622288,28569460263873825,1095554340444835912,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,1,11710416533715711210915874095211,43302410407506216,629657549369003646,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,1,70262499202294267265495244571235,63182307650164219,1000000000000001,35131249601147133632747622285622
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,0,1,0,1999000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,0,3,0,1999000000000000000,3
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,0,7,0,1999000000000000000,7
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,2505414483750479311864138015696063230,1000000000000000000000000,1999000000000000000,0,11,0,1999000000000000000,11
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1000000000000000,1,1,0,1000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1000000000000000,1,3,0,1000000000000000,3
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1000000000000000,1,7,0,1000000000000000,7
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1000000000000000,1,11,0,1000000000000000,11
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1000000000000000,0,1,0,1000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1000000000000000,0,631823076501642193,2349272962178,2998000000000000,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1000000000000000,0,210607692167214063518,24600861288603,667000000000000000,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1000000000000000,0,1263646153003284381077,35131249601147,1999000000000000000,631823076501642190543
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,286428571428571428,1,1,9986472,286428571428539846,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,286428571428571428,1,12564592427,125485400913369147,286031751748585804,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,286428571428571428,1,4188197474738,41772639394191381943,154331887066050432,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,286428571428571428,1,25129184848397,90260439500234595937,1000000000000001,12564592424204
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,286428571428571428,0,1,0,286428571428571428,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,286428571428571428,0,541562637001407597,54224897899,288141142857142856,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,286428571428571428,0,180520879000469198205,18039233195877,857285714285714288,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,286428571428571428,0,1083125274002815189203,22566657176954,1999000000000000000,541562637001407594606
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,500000000000000000,1,1,9999121,499999999999968378,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,500000000000000000,1,19321839580,193218159918988914,499388990529349338,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,500000000000000000,1,6440613192650,64374741121096407483,296429194273634091,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,500000000000000000,1,38643679155871,157797655242402125504,1000000000000001,19321839577941
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,500000000000000000,0,1,0,500000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,500000000000000000,0,474025421259240064,47402400154,501499000000000000,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,500000000000000000,0,158008473753080020629,15460401382177,999666666666666666,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,500000000000000000,0,948050842518480123745,15809410023217,1999000000000000000,474025421259240061878
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1777000000000000000,1,1,59798752773,1776999999810899735,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1777000000000000000,1,35130367186,216156562980712519822,1093452929787313485,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1777000000000000000,1,11710122394371,362827426308686103903,629638935287653026,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1777000000000000000,1,70260734366199,561620512445904166200,1000000000000001,35130367183104
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1777000000000000000,0,1,0,1777000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1777000000000000000,0,70202564055738024,1173590,1777222000000000000,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1777000000000000000,0,23400854685246007063,352978830,1851000000000000000,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1777000000000000000,0,140405128111476042351,882418053,1999000000000000000,70202564055738021180
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1999000000000000000,1,1,106525026009,1998999999663138287,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1999000000000000000,1,35131249604,285694602640935462211,1095554340437887717,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1999000000000000000,1,11710416533722,433024104075125088989,629657549368804659,0
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1999000000000000000,1,70262499202305,631823076501642187371,1000000000000001,35131249601157
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1999000000000000000,0,1,0,1999000000000000000,1
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1999000000000000000,0,3,0,1999000000000000000,3
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1999000000000000000,0,7,0,1999000000000000000,7
S,1000000000000000000000,1000000000000000,1999000000000000000,62558631366141,25054144837504793118641380,100000000000000000,1999000000000000000,0,11,0,1999000000000000000,11
Y,500000000000000001,,,,,,1000000000000000,,,15810888308747590793,,
Y,500000000000000001,,,,,,250750000000000000,,,880968809890912841,,
Y,500000000000000001,,,,,,500500000000000000,,,499500333111296123,,
Y,500000000000000001,,,,,,750250000000000000,,,313308747627117488,,
Y,500000000000000001,,,,,,1000000000000000000,,,207106781186547524,,
Y,500000000000000001,,,,,,1249750000000000000,,,143570686842343022,,
Y,500000000000000001,,,,,,1499500000000000000,,,103975543278936710,,
Y,500000000000000001,,,,,,1749250000000000000,,,78206193980474154,,
Y,500000000000000001,,,,,,1999000000000000000,,,60718270577164132,,
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1000000000000000,1,1,0,1000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1000000000000000,1,3,0,1000000000000000,3
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1000000000000000,1,7,0,1000000000000000,7
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1000000000000000,1,11,0,1000000000000000,11
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1000000000000000,0,1,7906,1000000000000001,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1000000000000000,0,1998000000000003,6680633468568001709,2998000000000003,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1000000000000000,0,666000000000000007,15447226316307420243,667000000000000007,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1000000000000000,0,3996000000000000011,15750170038170426661,1999000000000000000,1998000000000000011
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,286428571428571428,1,1,0,286428571428571428,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,286428571428571428,1,15008942138906912,7251941827629910,279176629600941518,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,286428571428571428,1,5002980712968969884,279019009886593684,7409561541977744,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,286428571428571428,1,30017884277813819275,285428571428571427,1000000000000001,15008942138906909643
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,286428571428571428,0,1,2,286428571428571429,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,286428571428571428,0,1712571428571431,3474075191305376,288141142857142859,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,286428571428571428,0,570857142857142864,541130715962741952,857285714285714292,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,286428571428571428,0,3425142857142857155,741227899263517029,1999000000000000000,1712571428571428583
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,500000000000000000,1,1,1,499999999999999999,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,500000000000000000,1,15310888308747593,15004546456655767,484995453543344233,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,500000000000000000,1,5103629436249196938,492049664434334010,7950335565665990,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,500000000000000000,1,30621776617495181597,498999999999999999,1000000000000001,15310888308747590804
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,500000000000000000,0,1,1,500000000000000001,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,500000000000000000,0,1499000000000003,1496009971756372,501499000000000003,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,500000000000000000,0,499666666666666673,292785440873788154,999666666666666673,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,500000000000000000,0,2998000000000000011,439281729422835868,1999000000000000000,1499000000000000011
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1777000000000000000,1,1,24,1776999999999999976,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1777000000000000000,1,15734961639494931,170703997116295295,1606296002883704705,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1777000000000000000,1,5244987213164976007,1768184466144869368,8815533855130632,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1777000000000000000,1,31469923278989856013,1775999999999999999,1000000000000001,15734961639494928012
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1777000000000000000,0,1,1,1777000000000000001,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1777000000000000000,0,222000000000003,17847807907977,1777222000000000003,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1777000000000000000,0,74000000000000007,5629311062179137,1851000000000000007,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1777000000000000000,0,444000000000000011,15208398675498660,1999000000000000000,222000000000000011
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1999000000000000000,1,1,27,1998999999999999973,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1999000000000000000,1,15750170038170429,228703202784847223,1770296797215152777,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1999000000000000000,1,5250056679390142227,1990150857955619536,8849142044380464,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1999000000000000000,1,31500340076340853333,1997999999999999999,1000000000000001,15750170038170426672
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1999000000000000000,0,1,0,1999000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1999000000000000000,0,3,0,1999000000000000000,3
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1999000000000000000,0,7,0,1999000000000000000,7
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,79228162514264337593543950336,1000000000000000000,1999000000000000000,0,11,0,1999000000000000000,11
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,1,1,0,1000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,1,3,0,1000000000000000,3
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,1,7,0,1000000000000000,7
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,1,11,0,1000000000000000,11
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,0,1,0,1000000000000000,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,0,63182307650167,211260178743749297626559662724583,2997999979440002,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,0,21060769216721413,488484186915761529433535390263872,666999999977187128,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,1000000000000000,0,126364615300328449,498064108555596906126448173400098,1999000000000000000,63182307650164229
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,1,1,0,286428571428571428,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,1,474624424286251328002716110467,229326536343547,279176629600941520,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,1,158208141428750442667572036821447,8823355817266753,7409561541977744,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,1,949248848572502656005432220928651,9026043950023459,1000000000000001,474624424286251328002716110464331
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,0,1,0,286428571428571428,1
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,0,54156263700143,109859902257174932274755768219,288141142835002461,0
S,500000000000000001,1000000000000000,1999000000000000000,60718270577164132,2505414483750479311864138015696063230,1000000000000000000000000,286428571428571428,0,18052087900046927,17112055743178545613491690246521,857285714284230553,0
